"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Sort","Event"
"1271","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0163.JPG","29_19_DEG_0163.JPG","747 kB","BTC5HDP",2018-12-23 21:22:26,"2000x1111","42.0 mm","24-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-23 21:22:26",413
"1272","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0164.JPG","29_19_DEG_0164.JPG","723 kB","BTC5HDP",2018-12-23 21:22:28,"2000x1111","42.0 mm","Jan-35",2.4,100,"Unknown (288)","Auto, Fired","2018-12-23 21:22:28",413
"1273","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0165.JPG","29_19_DEG_0165.JPG","721 kB","BTC5HDP",2018-12-23 21:22:30,"2000x1111","42.0 mm","Jan-36",2.4,100,"Unknown (288)","Auto, Fired","2018-12-23 21:22:30",413
"1274","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0166.JPG","29_19_DEG_0166.JPG","808 kB","BTC5HDP",2018-12-23 21:47:19,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-23 21:47:19",414
"1275","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0167.JPG","29_19_DEG_0167.JPG","825 kB","BTC5HDP",2018-12-23 21:47:22,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-23 21:47:22",414
"1276","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0168.JPG","29_19_DEG_0168.JPG","799 kB","BTC5HDP",2018-12-23 21:47:24,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-23 21:47:24",414
"1277","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0112.JPG","22_18_WF_0112.JPG","866 kB","BTC5HDP",2018-12-24 02:32:01,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2018-12-24 02:32:01",415
"1278","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0113.JPG","22_18_WF_0113.JPG","828 kB","BTC5HDP",2018-12-24 02:32:03,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-24 02:32:03",415
"1279","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0114.JPG","22_18_WF_0114.JPG","733 kB","BTC5HDP",2018-12-24 02:32:05,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-24 02:32:05",415
"1280","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000055.JPG","14_22_DON_000055.JPG","815 kB","",2018-12-24 04:00:16,"2000x1500","","0",2.8,100,"","No Flash","2018-12-24 04:00:16",416
"1281","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000056.JPG","14_22_DON_000056.JPG","815 kB","",2018-12-24 04:00:17,"2000x1500","","0",2.8,100,"","No Flash","2018-12-24 04:00:17",416
"1282","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000057.JPG","14_22_DON_000057.JPG","813 kB","",2018-12-24 04:00:17,"2000x1500","","0",2.8,100,"","No Flash","2018-12-24 04:00:17",416
"1283","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0115.JPG","22_18_WF_0115.JPG","859 kB","BTC5HDP",2018-12-24 04:57:50,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2018-12-24 04:57:50",417
"1284","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0116.JPG","22_18_WF_0116.JPG","806 kB","BTC5HDP",2018-12-24 04:57:52,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-24 04:57:52",417
"1285","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0117.JPG","22_18_WF_0117.JPG","722 kB","BTC5HDP",2018-12-24 04:57:54,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-24 04:57:54",417
"1286","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0061.JPG","23_03_SH_0061.JPG","796 kB","BTC5HDP",2018-12-24 13:53:07,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-24 13:53:07",418
"1287","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0062.JPG","23_03_SH_0062.JPG","796 kB","BTC5HDP",2018-12-24 13:53:10,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-24 13:53:10",418
"1288","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0063.JPG","23_03_SH_0063.JPG","795 kB","BTC5HDP",2018-12-24 13:53:11,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-24 13:53:11",418
"1289","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0064.JPG","23_03_SH_0064.JPG","800 kB","BTC5HDP",2018-12-24 13:54:50,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-24 13:54:50",419
"1290","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0065.JPG","23_03_SH_0065.JPG","800 kB","BTC5HDP",2018-12-24 13:54:52,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-24 13:54:52",419
"1291","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0066.JPG","23_03_SH_0066.JPG","800 kB","BTC5HDP",2018-12-24 13:54:54,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-24 13:54:54",419
"1292","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000145.JPG","11_13_BC_000145.JPG","872 kB","",2018-12-24 14:41:24,"2000x1500","","0",2.8,100,"","No Flash","2018-12-24 14:41:24",420
"1293","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000146.JPG","11_13_BC_000146.JPG","872 kB","",2018-12-24 14:41:24,"2000x1500","","0",2.8,100,"","No Flash","2018-12-24 14:41:24",420
"1294","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000147.JPG","11_13_BC_000147.JPG","872 kB","",2018-12-24 14:41:24,"2000x1500","","0",2.8,100,"","No Flash","2018-12-24 14:41:24",420
"1295","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0169.JPG","29_19_DEG_0169.JPG","766 kB","BTC5HDP",2018-12-24 20:37:47,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 20:37:47",421
"1296","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0170.JPG","29_19_DEG_0170.JPG","779 kB","BTC5HDP",2018-12-24 20:37:49,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 20:37:49",421
"1297","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0171.JPG","29_19_DEG_0171.JPG","758 kB","BTC5HDP",2018-12-24 20:37:51,"2000x1111","42.0 mm","22-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 20:37:51",421
"1298","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0172.JPG","29_19_DEG_0172.JPG","755 kB","BTC5HDP",2018-12-24 21:12:58,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:12:58",422
"1299","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0173.JPG","29_19_DEG_0173.JPG","774 kB","BTC5HDP",2018-12-24 21:13:00,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:13:00",422
"1300","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0174.JPG","29_19_DEG_0174.JPG","750 kB","BTC5HDP",2018-12-24 21:13:02,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:13:02",422
"1301","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0175.JPG","29_19_DEG_0175.JPG","752 kB","BTC5HDP",2018-12-24 21:14:08,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:14:08",423
"1302","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0176.JPG","29_19_DEG_0176.JPG","768 kB","BTC5HDP",2018-12-24 21:14:10,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:14:10",423
"1303","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0177.JPG","29_19_DEG_0177.JPG","749 kB","BTC5HDP",2018-12-24 21:14:12,"2000x1111","42.0 mm","21-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:14:12",423
"1304","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0178.JPG","29_19_DEG_0178.JPG","758 kB","BTC5HDP",2018-12-24 21:37:12,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:37:12",424
"1305","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0179.JPG","29_19_DEG_0179.JPG","777 kB","BTC5HDP",2018-12-24 21:37:14,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:37:14",424
"1306","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0180.JPG","29_19_DEG_0180.JPG","755 kB","BTC5HDP",2018-12-24 21:37:16,"2000x1111","42.0 mm","22-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:37:16",424
"1307","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0181.JPG","29_19_DEG_0181.JPG","749 kB","BTC5HDP",2018-12-24 21:38:27,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:38:27",425
"1308","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0182.JPG","29_19_DEG_0182.JPG","773 kB","BTC5HDP",2018-12-24 21:38:29,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:38:29",425
"1309","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0183.JPG","29_19_DEG_0183.JPG","753 kB","BTC5HDP",2018-12-24 21:38:31,"2000x1111","42.0 mm","21-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-24 21:38:31",425
"1310","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0184.JPG","29_19_DEG_0184.JPG","782 kB","BTC5HDP",2018-12-25 05:19:29,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-25 05:19:29",426
"1311","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0185.JPG","29_19_DEG_0185.JPG","781 kB","BTC5HDP",2018-12-25 05:19:31,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-25 05:19:31",426
"1312","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0186.JPG","29_19_DEG_0186.JPG","751 kB","BTC5HDP",2018-12-25 05:19:33,"2000x1111","42.0 mm","23-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-25 05:19:33",426
"1313","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000175.JPG","17_24_BC_000175.JPG","878 kB","",2018-12-25 08:32:10,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 08:32:10",427
"1314","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000176.JPG","17_24_BC_000176.JPG","879 kB","",2018-12-25 08:32:10,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 08:32:10",427
"1315","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000177.JPG","17_24_BC_000177.JPG","830 kB","",2018-12-25 08:32:11,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 08:32:11",427
"1316","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000109.JPG","15_14_DEG_000109.JPG","819 kB","",2018-12-25 09:34:17,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 09:34:17",428
"1317","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000110.JPG","15_14_DEG_000110.JPG","847 kB","",2018-12-25 09:34:17,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 09:34:17",428
"1318","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000111.JPG","15_14_DEG_000111.JPG","855 kB","",2018-12-25 09:34:18,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 09:34:18",428
"1319","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000112.JPG","15_14_DEG_000112.JPG","865 kB","",2018-12-25 09:37:20,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 09:37:20",429
"1320","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000113.JPG","15_14_DEG_000113.JPG","861 kB","",2018-12-25 09:37:21,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 09:37:21",429
"1321","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000114.JPG","15_14_DEG_000114.JPG","859 kB","",2018-12-25 09:37:21,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 09:37:21",429
"1322","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0067.JPG","23_03_SH_0067.JPG","751 kB","BTC5HDP",2018-12-25 11:40:10,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 11:40:10",430
"1323","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0068.JPG","23_03_SH_0068.JPG","846 kB","BTC5HDP",2018-12-25 11:40:12,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 11:40:12",430
"1324","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0069.JPG","23_03_SH_0069.JPG","866 kB","BTC5HDP",2018-12-25 11:40:14,"2000x1111","42.0 mm","1/256",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 11:40:14",430
"1325","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0070.JPG","23_03_SH_0070.JPG","843 kB","BTC5HDP",2018-12-25 11:41:56,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 11:41:56",431
"1326","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0071.JPG","23_03_SH_0071.JPG","867 kB","BTC5HDP",2018-12-25 11:41:58,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 11:41:58",431
"1327","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0072.JPG","23_03_SH_0072.JPG","856 kB","BTC5HDP",2018-12-25 11:42:00,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 11:42:00",431
"1328","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000178.JPG","17_24_BC_000178.JPG","802 kB","",2018-12-25 12:20:31,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 12:20:31",432
"1329","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000179.JPG","17_24_BC_000179.JPG","801 kB","",2018-12-25 12:20:31,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 12:20:31",432
"1330","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000180.JPG","17_24_BC_000180.JPG","802 kB","",2018-12-25 12:20:32,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 12:20:32",432
"1331","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0118.JPG","22_18_WF_0118.JPG","820 kB","BTC5HDP",2018-12-25 12:23:11,"2000x1111","42.0 mm","Jan-54",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 12:23:11",433
"1332","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0119.JPG","22_18_WF_0119.JPG","789 kB","BTC5HDP",2018-12-25 12:23:13,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 12:23:13",433
"1333","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0120.JPG","22_18_WF_0120.JPG","817 kB","BTC5HDP",2018-12-25 12:23:15,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 12:23:15",433
"1334","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/18_16_WHIP_000025.JPG","18_16_WHIP_000025.JPG","846 kB","",2018-12-25 13:42:11,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 13:42:11",434
"1335","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/18_16_WHIP_000026.JPG","18_16_WHIP_000026.JPG","839 kB","",2018-12-25 13:42:12,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 13:42:12",434
"1336","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/18_16_WHIP_000027.JPG","18_16_WHIP_000027.JPG","843 kB","",2018-12-25 13:42:12,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 13:42:12",434
"1337","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0187.JPG","29_19_DEG_0187.JPG","800 kB","BTC5HDP",2018-12-25 15:05:31,"2000x1111","42.0 mm","Jan-70",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:05:31",435
"1338","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0188.JPG","29_19_DEG_0188.JPG","800 kB","BTC5HDP",2018-12-25 15:05:33,"2000x1111","42.0 mm","Jan-70",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:05:33",435
"1339","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0189.JPG","29_19_DEG_0189.JPG","799 kB","BTC5HDP",2018-12-25 15:05:35,"2000x1111","42.0 mm","Jan-70",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:05:35",435
"1340","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0121.JPG","22_18_WF_0121.JPG","877 kB","BTC5HDP",2018-12-25 15:38:35,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire","2018-12-25 15:38:35",436
"1341","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0122.JPG","22_18_WF_0122.JPG","866 kB","BTC5HDP",2018-12-25 15:38:37,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire","2018-12-25 15:38:37",436
"1342","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0123.JPG","22_18_WF_0123.JPG","830 kB","BTC5HDP",2018-12-25 15:38:39,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire","2018-12-25 15:38:39",436
"1343","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0190.JPG","29_19_DEG_0190.JPG","810 kB","BTC5HDP",2018-12-25 15:50:43,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:50:43",437
"1344","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0191.JPG","29_19_DEG_0191.JPG","811 kB","BTC5HDP",2018-12-25 15:50:46,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:50:46",437
"1345","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0192.JPG","29_19_DEG_0192.JPG","808 kB","BTC5HDP",2018-12-25 15:50:48,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:50:48",437
"1346","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000115.JPG","15_14_DEG_000115.JPG","876 kB","",2018-12-25 15:50:49,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 15:50:49",437
"1347","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000116.JPG","15_14_DEG_000116.JPG","875 kB","",2018-12-25 15:50:50,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 15:50:50",437
"1348","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000117.JPG","15_14_DEG_000117.JPG","874 kB","",2018-12-25 15:50:50,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 15:50:50",437
"1349","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0193.JPG","29_19_DEG_0193.JPG","814 kB","BTC5HDP",2018-12-25 15:56:11,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:56:11",438
"1350","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0194.JPG","29_19_DEG_0194.JPG","813 kB","BTC5HDP",2018-12-25 15:56:13,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:56:13",438
"1351","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0195.JPG","29_19_DEG_0195.JPG","814 kB","BTC5HDP",2018-12-25 15:56:15,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:56:15",438
"1352","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0196.JPG","29_19_DEG_0196.JPG","820 kB","BTC5HDP",2018-12-25 15:59:15,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:59:15",439
"1353","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0197.JPG","29_19_DEG_0197.JPG","819 kB","BTC5HDP",2018-12-25 15:59:17,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:59:17",439
"1354","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0198.JPG","29_19_DEG_0198.JPG","819 kB","BTC5HDP",2018-12-25 15:59:19,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 15:59:19",439
"1355","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0199.JPG","29_19_DEG_0199.JPG","824 kB","BTC5HDP",2018-12-25 16:01:48,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 16:01:48",440
"1356","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0200.JPG","29_19_DEG_0200.JPG","824 kB","BTC5HDP",2018-12-25 16:01:51,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 16:01:51",440
"1357","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0201.JPG","29_19_DEG_0201.JPG","824 kB","BTC5HDP",2018-12-25 16:01:53,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-25 16:01:53",440
"1358","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0109.JPG","33_01_WF_0109.JPG","868 kB","BTC5HDP",2018-12-25 17:53:47,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-25 17:53:47",441
"1359","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0110.JPG","33_01_WF_0110.JPG","869 kB","BTC5HDP",2018-12-25 17:53:49,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-25 17:53:49",441
"1360","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0111.JPG","33_01_WF_0111.JPG","836 kB","BTC5HDP",2018-12-25 17:53:51,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-25 17:53:51",441
"1361","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000118.JPG","15_14_DEG_000118.JPG","808 kB","",2018-12-25 21:35:06,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 21:35:06",442
"1362","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000119.JPG","15_14_DEG_000119.JPG","806 kB","",2018-12-25 21:35:07,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 21:35:07",442
"1363","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000120.JPG","15_14_DEG_000120.JPG","804 kB","",2018-12-25 21:35:07,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 21:35:07",442
"1364","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000121.JPG","15_14_DEG_000121.JPG","809 kB","",2018-12-25 21:41:08,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 21:41:08",443
"1365","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000122.JPG","15_14_DEG_000122.JPG","805 kB","",2018-12-25 21:41:08,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 21:41:08",443
"1366","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000123.JPG","15_14_DEG_000123.JPG","804 kB","",2018-12-25 21:41:09,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 21:41:09",443
"1367","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000181.JPG","17_24_BC_000181.JPG","755 kB","",2018-12-25 23:23:06,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 23:23:06",444
"1368","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000182.JPG","17_24_BC_000182.JPG","870 kB","",2018-12-25 23:23:07,"2000x1500","","0",2.8,100,"","No Flash","2018-12-25 23:23:07",444
